timestamp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,rain,clouds_all,weather
2021-02-09 22,16.08,13.2,20.0,95,1008,2.08,136,0.0,20,2
2021-02-09 23,15.36,13.2,20.0,95,1009,2.08,136,0.0,20,2
2021-02-10 00,15.46,13.2,20.0,95,1008,2.08,136,0.0,20,2
2021-02-10 01,14.5,12.0,20.0,98,1007,1.97,139,0.0,20,2
2021-02-10 02,12.71,12.0,17.35,98,1013,1.97,139,0.0,20,2
2021-02-10 03,12.68,12.0,17.35,98,1013,1.97,139,0.0,20,2
2021-02-10 04,11.85,11.6,15.84,100,1012,1.6,149,0.0,20,2
2021-02-10 05,11.89,11.6,15.84,100,1012,1.6,149,0.0,20,2
2021-02-10 06,11.85,11.6,15.84,100,1013,1.6,149,0.0,20,2
2021-02-10 07,13.01,12.8,16.99,97,1013,1.94,152,0.0,20,6
2021-02-10 08,15.52,12.8,19.44,97,1009,1.94,152,0.0,20,6
2021-02-10 09,17.58,12.8,20.0,97,1009,1.94,152,0.0,20,6
2021-02-10 10,21.72,20.56,25.4,51,1009,1.5,180,0.0,0,0
2021-02-10 11,22.95,22.0,25.4,51,1014,1.5,180,0.0,0,0
2021-02-10 12,24.85,23.0,25.4,51,1013,1.5,180,0.0,0,0
2021-02-10 13,24.22,26.0,26.69,36,1012,2.6,220,0.0,1,0
2021-02-10 14,26.73,26.0,29.0,37,1011,1.0,250,0.0,1,0
2021-02-10 15,24.93,26.0,28.0,39,1011,3.6,270,0.0,1,0
2021-02-10 16,24.65,22.54,28.0,39,1011,3.6,270,0.0,1,0
2021-02-10 17,23.54,21.67,26.0,57,1004,2.57,270,0.0,0,0
2021-02-10 18,24.21,21.0,26.0,73,1003,1.54,270,0.0,0,0
2021-02-10 19,20.91,18.78,21.11,68,1002,2.06,270,0.0,0,0
2021-02-10 20,20.31,18.0,21.11,77,1003,1.34,14,0.0,0,2
2021-02-10 21,20.58,17.0,21.11,88,1003,1.34,14,0.0,0,2
2021-02-10 22,19.34,15.0,21.11,88,1003,0.78,69,0.0,0,2
2021-02-10 23,19.19,15.0,21.11,88,1004,0.78,69,0.0,0,2
2021-02-11 00,15.59,14.0,18.57,88,1014,0.78,69,0.0,0,2
2021-02-11 01,14.98,14.0,17.33,88,1014,0.88,39,0.0,0,2
2021-02-11 02,15.06,14.0,17.33,88,1013,0.88,39,0.0,0,2
2021-02-11 03,13.03,12.0,17.33,88,1013,0.88,39,0.0,0,2
2021-02-11 04,12.58,11.4,15.68,100,1013,0.35,8,0.0,0,6
2021-02-11 05,12.61,11.4,15.68,100,1013,0.35,8,0.0,0,6
2021-02-11 06,12.21,11.0,15.68,100,1014,0.35,8,0.0,0,6
2021-02-11 07,12.14,11.0,17.39,100,1015,1.54,230,0.0,0,6
2021-02-11 08,16.19,11.0,20.0,100,1005,1.54,230,0.0,0,6
2021-02-11 09,16.76,12.0,20.0,77,1008,1.54,320,0.0,0,6
2021-02-11 10,19.2,15.0,23.68,77,1008,1.54,320,0.0,0,6
2021-02-11 11,20.64,17.0,23.68,60,1008,1.54,70,0.0,0,7
2021-02-11 12,23.14,21.0,24.0,57,1015,1.03,290,0.0,0,7
2021-02-11 13,22.69,22.0,26.16,56,1014,3.09,290,0.0,0,7
2021-02-11 14,23.16,24.0,26.16,53,1013,4.12,290,0.0,0,7
2021-02-11 15,23.51,24.0,26.16,50,1013,3.09,280,0.0,0,7
2021-02-11 16,21.54,22.36,24.0,53,1012,4.63,270,0.0,0,7
2021-02-11 17,21.47,21.67,23.43,64,1002,3.09,270,0.0,0,7
2021-02-11 18,21.62,21.0,23.43,68,1002,2.06,270,0.0,0,7
2021-02-11 19,20.69,18.45,21.11,82,1002,2.06,270,0.0,97,2
2021-02-11 20,20.8,17.0,21.11,88,1003,0.81,254,0.0,97,2
2021-02-11 21,20.84,17.0,21.11,88,1003,0.81,254,0.0,97,2
2021-02-11 22,19.82,16.0,21.11,94,1003,1.67,1,0.0,0,2
2021-02-11 23,19.82,16.0,21.11,94,1003,1.67,1,0.0,0,2
2021-02-12 00,16.42,15.0,19.2,94,1014,1.67,1,0.0,0,2
2021-02-12 01,15.57,14.0,17.96,94,1014,0.93,329,0.0,99,6
2021-02-12 02,15.68,14.0,17.96,94,1014,0.93,329,0.0,99,6
2021-02-12 03,15.57,14.0,17.96,94,1014,0.93,329,0.0,99,6
2021-02-12 04,14.35,13.0,16.27,94,1014,0.46,287,0.0,0,6
2021-02-12 05,14.44,13.0,16.27,94,1014,0.46,287,0.0,0,6
2021-02-12 06,13.42,12.0,16.27,94,1015,0.46,287,0.0,0,6
2021-02-12 07,10.52,12.0,17.68,41,1016,1.0,300,0.0,20,6
2021-02-12 08,13.3,12.7,20.56,41,1010,1.0,300,0.0,20,6
2021-02-12 09,14.86,12.7,21.0,41,1011,1.0,300,0.0,20,6
2021-02-12 10,20.49,18.0,23.62,68,1010,1.54,240,0.0,0,7
2021-02-12 11,21.37,20.0,23.62,68,1017,2.57,230,0.0,0,7
2021-02-12 12,22.87,22.0,24.0,60,1016,2.57,250,0.0,20,7
2021-02-12 13,25.59,24.0,26.54,57,1015,1.54,240,0.0,67,7
2021-02-12 14,24.97,24.0,27.0,50,1014,3.09,250,0.0,40,7
2021-02-12 15,25.21,25.0,26.54,53,1014,3.09,260,0.0,20,7
2021-02-12 16,25.5,22.61,25.0,57,1013,1.54,240,0.0,0,7
2021-02-12 17,25.53,22.61,24.01,69,1013,1.54,320,0.0,0,7
2021-02-12 18,23.0,21.11,24.01,68,1006,1.79,303,0.0,0,7
2021-02-12 19,22.12,18.41,23.0,68,1006,0.94,340,0.0,1,7
2021-02-12 20,20.93,18.0,21.11,82,1004,0.94,340,0.0,20,2
2021-02-12 21,21.21,17.0,21.11,94,1004,0.94,340,0.0,20,6
2021-02-12 22,20.58,16.92,21.11,94,1004,1.35,18,0.0,20,6
2021-02-12 23,19.98,16.0,21.11,94,1004,1.35,18,0.0,90,6
2021-02-13 00,19.47,15.0,20.56,100,1004,1.35,18,0.0,90,6
2021-02-13 01,15.51,14.0,17.35,100,1015,1.1,262,0.0,90,6
2021-02-13 02,15.6,14.0,17.35,100,1015,1.1,262,0.0,90,6
2021-02-13 03,15.51,14.0,17.35,100,1014,1.1,262,0.0,90,6
2021-02-13 04,14.87,14.0,15.47,100,1014,1.12,292,0.0,90,6
2021-02-13 05,15.49,14.52,15.47,94,1014,1.12,292,0.0,90,6
2021-02-13 06,15.83,14.52,15.47,100,1015,1.12,292,0.0,90,6
2021-02-13 07,16.39,15.0,17.71,100,1015,1.09,229,0.0,90,6
2021-02-13 08,18.48,15.0,20.0,100,1009,1.09,229,0.0,90,6
2021-02-13 09,18.53,15.0,20.0,100,1009,1.09,229,0.0,90,6
2021-02-13 10,19.92,15.0,24.59,94,1009,1.13,207,0.0,40,2
2021-02-13 11,21.05,17.0,24.59,83,1017,1.13,207,0.0,0,2
2021-02-13 12,22.56,20.0,24.59,68,1016,1.13,207,0.0,0,0
2021-02-13 13,25.0,23.0,27.41,57,1015,1.03,230,0.0,21,0
2021-02-13 14,25.75,23.0,27.41,50,1014,1.54,230,0.0,21,0
2021-02-13 15,26.5,25.0,27.41,47,1014,1.26,286,0.0,1,0
2021-02-13 16,24.8,21.2,26.0,50,1014,1.5,260,0.0,20,0
2021-02-13 17,23.82,21.2,26.0,47,1010,1.5,250,0.0,20,0
2021-02-13 18,23.07,21.11,24.02,53,1010,1.0,329,0.0,20,0
2021-02-13 19,21.39,18.7,24.0,53,1010,1.23,35,0.0,20,0
2021-02-13 20,20.21,17.0,21.34,88,1010,1.23,35,0.0,20,2
2021-02-13 21,19.96,17.0,21.34,88,1010,1.23,35,0.0,20,2
2021-02-13 22,18.02,14.0,21.11,97,1009,2.15,161,0.0,0,2
2021-02-13 23,17.93,14.0,21.11,97,1009,2.15,161,0.0,0,2
2021-02-14 00,15.0,14.0,18.88,97,1015,2.15,161,0.0,0,2
2021-02-14 01,11.32,12.7,17.12,35,1015,0.55,179,0.0,1,2
2021-02-14 02,11.31,12.7,17.12,35,1015,0.55,179,0.0,1,2
2021-02-14 03,11.32,12.7,17.12,35,1015,0.55,179,0.0,1,2
2021-02-14 04,12.47,10.8,16.12,100,1015,0.31,150,0.0,0,6
2021-02-14 05,11.91,10.0,16.12,100,1015,0.31,150,0.0,0,6
2021-02-14 06,11.6,10.0,16.12,100,1015,0.31,150,0.0,1,6
2021-02-14 07,11.87,11.0,17.84,100,1015,0.92,181,0.0,1,6
2021-02-14 08,14.86,11.2,20.0,100,1012,0.92,181,0.0,1,6
2021-02-14 09,18.41,15.0,20.56,100,1013,0.92,181,0.0,1,6
2021-02-14 10,22.13,20.56,24.81,73,1013,1.66,179,0.0,1,7
2021-02-14 11,24.15,21.6,25.0,57,1016,1.0,160,0.0,1,7
2021-02-14 12,25.76,21.6,27.0,51,1016,1.0,160,0.0,1,7
2021-02-14 13,26.71,25.0,27.51,47,1014,1.5,300,0.0,1,0
2021-02-14 14,26.59,25.0,28.0,42,1014,1.6,266,0.0,1,0
2021-02-14 15,27.88,26.9,28.0,45,1013,1.5,240,0.0,1,0
2021-02-14 16,26.76,23.0,27.0,47,1012,1.0,250,0.0,1,0
2021-02-14 17,26.41,23.0,26.0,54,1012,1.0,250,0.0,1,0
2021-02-14 18,24.07,21.67,25.0,53,1008,0.94,279,0.0,1,0
2021-02-14 19,22.05,19.13,25.0,53,1008,1.22,324,0.0,1,0
2021-02-14 20,21.19,18.6,21.67,86,1008,1.22,324,0.0,0,2
2021-02-14 21,19.92,17.0,21.67,86,1008,1.22,324,0.0,0,2
2021-02-14 22,18.36,14.6,21.67,98,1008,1.94,131,0.0,0,2
2021-02-14 23,17.88,14.6,21.11,98,1008,1.94,131,0.0,0,2
2021-02-15 00,17.21,14.6,21.11,98,1008,1.94,131,0.0,0,2
2021-02-15 01,15.57,13.2,17.76,100,1014,0.88,148,0.0,33,2
2021-02-15 02,14.8,13.2,17.76,100,1014,0.88,148,0.0,33,2
2021-02-15 03,14.78,13.2,17.76,100,1013,0.88,148,0.0,33,2
2021-02-15 04,13.97,12.0,17.11,100,1013,0.14,177,0.0,1,6
2021-02-15 05,13.99,12.0,17.11,100,1013,0.14,177,0.0,1,6
2021-02-15 06,13.93,12.0,17.11,100,1013,0.14,177,0.0,1,6
2021-02-15 07,11.62,11.0,18.16,100,1013,1.59,181,0.0,1,6
2021-02-15 08,16.05,11.0,20.56,100,1010,1.59,181,0.0,1,6
2021-02-15 09,17.75,11.0,21.11,93,1011,1.59,181,0.0,1,6
2021-02-15 10,22.76,21.0,25.46,68,1011,1.0,340,0.0,1,7
2021-02-15 11,23.37,21.0,26.0,50,1014,2.6,250,0.0,1,0
2021-02-15 12,27.1,24.91,28.0,45,1014,1.5,130,0.0,1,0
2021-02-15 13,25.96,25.6,29.0,42,1012,3.6,210,0.0,1,0
2021-02-15 14,27.63,25.6,29.2,46,1011,2.6,160,0.0,0,0
2021-02-15 15,27.54,25.6,29.0,45,1011,2.6,210,0.0,1,0
2021-02-15 16,28.22,23.8,29.0,51,1010,1.5,210,0.0,1,0
2021-02-15 17,26.63,22.78,27.0,61,1007,2.1,50,0.0,1,0
2021-02-15 18,25.23,22.22,24.8,73,1007,1.67,26,0.0,1,2
2021-02-15 19,23.84,20.74,24.0,73,1007,1.54,87,0.0,1,2
2021-02-15 20,23.24,20.0,22.84,88,1006,1.54,87,0.0,0,2
2021-02-15 21,23.23,20.0,22.84,88,1007,1.54,87,0.0,0,2
2021-02-15 22,21.13,16.8,22.22,95,1007,2.49,45,0.0,0,2
2021-02-15 23,20.36,16.8,22.22,95,1007,2.49,45,0.0,0,2
2021-02-16 00,20.47,16.8,22.22,95,1006,2.49,45,0.0,0,2
2021-02-16 01,18.09,15.0,18.99,100,1012,1.98,92,0.0,0,2
2021-02-16 02,18.02,15.0,18.99,100,1012,1.98,92,0.0,0,2
2021-02-16 03,17.28,15.0,18.99,100,1012,1.98,92,0.0,0,2
2021-02-16 04,15.87,13.2,17.73,100,1011,1.53,121,0.0,0,2
2021-02-16 05,15.07,13.2,17.73,100,1011,1.53,121,0.0,0,2
2021-02-16 06,13.97,13.0,17.73,100,1012,1.53,121,0.0,0,6
2021-02-16 07,13.75,13.0,18.87,100,1013,1.78,149,0.0,1,6
2021-02-16 08,15.75,13.0,18.87,93,1013,1.78,149,0.0,1,6
2021-02-16 09,18.15,13.0,22.22,82,1010,1.78,149,0.0,1,6
2021-02-16 10,23.74,22.0,26.0,60,1010,1.5,100,0.0,1,7
2021-02-16 11,24.88,23.8,26.0,47,1014,2.1,90,0.0,1,7
2021-02-16 12,25.9,23.8,27.0,47,1014,1.5,80,0.0,1,7
2021-02-16 13,27.81,26.0,28.56,48,1012,1.5,70,0.0,1,7
2021-02-16 14,28.97,27.0,29.0,48,1011,2.1,70,0.0,1,7
2021-02-16 15,29.63,27.0,29.0,51,1011,1.0,320,0.0,1,7
2021-02-16 16,27.75,24.2,28.0,54,1010,1.5,330,0.0,1,7
2021-02-16 17,27.13,23.33,26.0,65,1007,1.0,320,0.0,1,7
2021-02-16 18,25.86,23.33,24.42,69,1007,1.16,317,0.0,1,7
2021-02-16 19,24.77,22.48,24.0,69,1007,1.74,12,0.0,1,7
2021-02-16 20,23.85,19.4,23.33,88,1007,1.74,12,0.0,0,2
2021-02-16 21,22.42,19.4,22.78,88,1007,1.74,12,0.0,0,2
2021-02-16 22,22.37,15.6,22.78,100,1008,0.8,68,0.0,0,2
2021-02-16 23,20.95,15.6,22.78,100,1008,0.8,68,0.0,0,2
2021-02-17 00,17.79,15.6,20.43,100,1014,0.8,68,0.0,0,2
2021-02-17 01,16.39,13.8,18.09,100,1014,0.18,310,0.0,0,2
2021-02-17 02,16.39,13.8,18.09,100,1013,0.18,310,0.0,0,2
2021-02-17 03,15.6,13.8,18.09,100,1013,0.18,310,0.0,0,2
2021-02-17 04,13.92,12.6,16.35,100,1013,1.64,276,0.0,0,2
2021-02-17 05,13.92,12.6,16.35,100,1013,1.64,276,0.0,0,2
2021-02-17 06,13.34,12.0,16.35,100,1014,1.64,276,0.0,0,6
2021-02-17 07,13.7,12.0,19.1,100,1015,0.49,350,0.0,1,6
2021-02-17 08,14.75,13.0,19.1,100,1015,0.49,350,0.0,1,6
2021-02-17 09,17.78,13.4,22.22,93,1012,0.49,350,0.0,1,6
2021-02-17 10,21.35,17.0,25.55,73,1012,1.51,46,0.0,1,7
2021-02-17 11,22.47,19.0,25.55,57,1012,1.0,50,0.0,1,0
2021-02-17 12,24.15,22.6,25.55,53,1015,1.5,250,0.0,1,0
2021-02-17 13,26.89,25.0,28.26,47,1014,1.0,340,0.0,1,0
2021-02-17 14,25.97,25.0,28.26,46,1013,2.1,250,0.0,0,0
2021-02-17 15,26.27,26.0,28.26,47,1012,2.6,230,0.0,1,0
2021-02-17 16,25.41,23.0,27.0,44,1012,2.1,250,0.0,1,0
2021-02-17 17,25.55,23.0,26.0,54,1008,0.71,298,0.0,1,0
2021-02-17 18,23.86,21.0,25.03,60,1009,0.71,298,0.0,1,0
2021-02-17 19,22.22,19.0,24.0,60,1009,0.85,121,0.0,1,0
2021-02-17 20,20.65,17.4,22.78,85,1009,0.85,121,0.0,0,2
2021-02-17 21,20.73,17.4,22.78,85,1009,0.85,121,0.0,0,2
2021-02-17 22,20.68,14.6,22.78,98,1010,0.6,315,0.0,0,2
2021-02-17 23,17.39,14.6,19.64,98,1016,0.6,315,0.0,0,2
2021-02-18 00,17.38,14.6,19.64,98,1015,0.6,315,0.0,0,2
2021-02-18 01,15.67,13.6,18.02,100,1015,1.08,237,0.0,0,2
2021-02-18 02,15.67,13.6,18.02,100,1015,1.08,237,0.0,0,2
2021-02-18 03,15.67,13.6,18.02,100,1015,1.08,237,0.0,0,2
2021-02-18 04,14.87,11.6,16.9,100,1015,0.75,130,0.0,0,2
2021-02-18 05,13.36,11.0,16.9,100,1016,0.75,130,0.0,0,2
2021-02-18 06,13.13,11.0,16.9,100,1016,0.75,130,0.0,1,6
2021-02-18 07,12.65,11.0,18.51,100,1017,1.0,173,0.0,1,6
2021-02-18 08,14.15,12.0,18.51,100,1018,1.0,173,0.0,1,6
2021-02-18 09,18.27,12.4,21.11,93,1015,1.0,173,0.0,1,6
2021-02-18 10,23.32,20.0,25.71,82,1015,0.97,96,0.0,1,2
2021-02-18 11,24.95,22.78,25.71,64,1015,0.97,96,0.0,1,7
2021-02-18 12,26.24,25.0,26.0,50,1018,0.97,96,0.0,1,7
2021-02-18 13,27.02,26.0,28.0,47,1017,1.34,24,0.0,1,7
2021-02-18 14,28.28,26.0,28.0,51,1016,1.0,50,0.0,1,7
2021-02-18 15,26.82,26.0,28.0,45,1016,2.1,250,0.0,1,0
2021-02-18 16,26.54,23.2,27.0,47,1016,1.0,340,0.0,1,0
2021-02-18 17,25.06,23.2,26.0,50,1012,1.5,340,0.0,1,0
2021-02-18 18,23.69,23.0,24.0,57,1012,1.74,316,0.0,1,0
2021-02-18 19,23.22,20.1,24.0,57,1012,0.64,0,0.0,1,0
2021-02-18 20,21.49,17.4,22.78,85,1012,0.64,0,0.0,0,2
2021-02-18 21,21.53,17.4,22.78,85,1012,0.64,0,0.0,0,2
2021-02-18 22,20.41,14.6,22.22,98,1012,0.76,62,0.0,0,2
2021-02-18 23,18.85,14.6,20.06,98,1018,0.76,62,0.0,0,2
2021-02-19 00,17.28,14.6,20.06,98,1018,0.76,62,0.0,0,2
2021-02-19 01,15.12,13.4,19.0,100,1019,1.91,355,0.0,0,2
2021-02-19 02,14.36,13.4,19.0,100,1019,1.91,355,0.0,0,2
2021-02-19 03,14.32,13.4,19.0,100,1019,1.91,355,0.0,0,2
2021-02-19 04,13.29,12.0,16.67,100,1018,0.56,278,0.0,1,2
2021-02-19 05,13.29,12.0,16.67,100,1018,0.56,278,0.0,1,2
2021-02-19 06,12.69,12.0,16.67,100,1019,0.56,278,0.0,1,6
2021-02-19 07,12.26,11.0,18.51,100,1020,0.96,232,0.0,1,6
2021-02-19 08,13.84,13.0,18.51,100,1021,0.96,232,0.0,1,6
2021-02-19 09,14.44,13.0,18.51,82,1021,0.96,232,0.0,1,6
2021-02-19 10,19.14,14.0,24.76,77,1018,1.79,240,0.0,1,6
2021-02-19 11,20.14,16.0,24.76,68,1021,2.6,230,0.0,1,7
2021-02-19 12,21.22,20.0,25.0,57,1020,4.1,260,0.0,1,7
2021-02-19 13,22.82,22.0,27.65,54,1020,4.6,240,0.0,1,7
2021-02-19 14,25.36,24.0,27.65,54,1019,3.1,270,0.0,1,0
2021-02-19 15,24.16,24.0,27.65,47,1018,3.1,250,0.0,1,0
2021-02-19 16,24.82,23.91,26.0,54,1018,2.6,270,0.0,1,0
2021-02-19 17,25.0,23.33,25.01,61,1013,2.06,250,0.0,0,0
2021-02-19 18,24.88,21.0,25.01,68,1013,1.03,270,0.0,0,0
2021-02-19 19,22.05,18.0,23.0,68,1011,1.03,270,0.0,0,0
2021-02-19 20,20.78,17.0,22.78,77,1009,1.48,321,0.0,0,2
2021-02-19 21,20.67,17.0,22.78,77,1009,1.48,321,0.0,0,2
2021-02-19 22,18.16,17.0,19.25,88,1020,1.38,2,0.0,0,2
2021-02-19 23,17.66,16.0,19.25,94,1020,1.38,2,0.0,0,6
2021-02-20 00,17.2,16.0,19.25,88,1020,1.38,2,0.0,0,6
2021-02-20 01,16.66,16.0,17.87,88,1020,1.61,325,0.0,0,6
2021-02-20 02,16.13,15.0,17.87,94,1019,1.61,325,0.0,90,6
2021-02-20 03,14.52,13.0,17.87,100,1018,1.54,260,0.0,90,6
2021-02-20 04,13.85,13.0,15.73,100,1019,1.54,260,0.0,90,6
2021-02-20 05,13.92,13.0,15.73,100,1019,1.58,238,0.0,90,6
2021-02-20 06,12.5,12.0,15.73,100,1019,2.06,260,0.0,90,6
2021-02-20 07,12.36,12.0,17.77,100,1020,2.06,260,0.0,90,6
2021-02-20 08,13.74,12.0,17.77,100,1020,1.93,258,0.0,90,6
2021-02-20 09,16.94,13.0,21.11,100,1014,1.54,230,0.0,0,6
2021-02-20 10,18.75,14.0,25.32,94,1014,2.06,240,0.0,0,2
2021-02-20 11,18.82,16.0,25.32,68,1021,3.09,250,0.0,0,0
2021-02-20 12,21.2,18.0,25.32,60,1020,2.57,230,0.0,0,0
2021-02-20 13,24.14,22.0,28.05,53,1019,2.06,330,0.0,0,0
2021-02-20 14,24.16,24.0,28.05,39,1018,3.09,250,0.0,0,0
2021-02-20 15,25.9,25.0,28.05,44,1018,2.06,270,0.0,0,0
2021-02-20 16,24.89,24.28,27.0,44,1017,2.57,270,0.0,0,0
2021-02-20 17,23.76,24.0,26.0,47,1018,3.09,230,0.0,0,0
2021-02-20 18,22.51,22.0,25.38,47,1010,2.06,240,0.0,0,0
2021-02-20 19,22.36,18.0,25.0,74,1014,1.08,308,0.0,1,2
2021-02-20 20,20.58,18.0,22.22,74,1013,1.08,308,0.0,1,2
2021-02-20 21,19.97,18.0,22.22,74,1013,1.08,308,0.0,1,2
2021-02-20 22,18.76,14.6,22.22,100,1013,1.75,284,0.0,1,2
2021-02-20 23,18.32,14.6,22.22,100,1013,1.75,284,0.0,1,2
2021-02-21 00,15.76,14.0,19.54,100,1019,1.75,284,0.0,1,2
2021-02-21 01,14.14,12.5,18.06,99,1018,1.86,299,0.0,1,2
2021-02-21 02,14.16,12.5,18.06,99,1018,1.86,299,0.0,1,2
2021-02-21 03,13.74,12.5,18.06,99,1018,1.86,299,0.0,1,2
2021-02-21 04,12.11,11.6,16.31,100,1018,1.77,263,0.0,1,2
2021-02-21 05,12.15,11.6,16.31,100,1018,1.77,263,0.0,1,2
2021-02-21 06,11.74,11.6,16.31,100,1018,2.06,240,0.0,0,6
2021-02-21 07,12.52,12.0,18.79,100,1019,2.06,240,0.0,0,6
2021-02-21 08,14.73,13.0,18.79,94,1019,1.03,230,0.0,0,6
2021-02-21 09,17.09,15.0,21.67,82,1012,2.57,250,0.0,0,2
2021-02-21 10,21.38,19.0,26.12,68,1012,2.06,230,0.0,0,0
2021-02-21 11,23.15,21.0,26.12,64,1019,2.06,230,0.0,0,0
2021-02-21 12,23.63,23.0,26.12,60,1018,3.09,250,0.0,0,0
2021-02-21 13,24.07,24.0,29.79,53,1017,4.12,250,0.0,0,0
2021-02-21 14,26.95,25.0,29.79,51,1016,3.09,250,0.0,0,0
2021-02-21 15,27.6,27.0,29.79,51,1015,3.6,250,0.0,0,0
2021-02-21 16,24.97,24.0,27.0,54,1015,4.12,250,0.0,0,0
2021-02-21 17,25.42,24.0,26.69,57,1015,3.09,250,0.0,0,0
2021-02-21 18,25.51,22.78,26.69,64,1011,1.54,260,0.0,0,0
2021-02-21 19,21.21,18.6,24.0,64,1011,1.54,260,0.0,0,0
2021-02-21 20,19.95,18.6,22.56,81,1011,3.21,282,0.0,0,2
2021-02-21 21,19.43,18.0,22.56,81,1011,3.21,282,0.0,0,2
2021-02-21 22,19.21,14.8,22.22,98,1011,2.17,279,0.0,0,2
2021-02-21 23,19.05,14.8,22.78,98,1011,2.17,279,0.0,0,2
2021-02-22 00,17.84,14.8,22.78,98,1010,2.17,279,0.0,0,2
2021-02-22 01,14.74,13.6,18.8,100,1016,1.59,305,0.0,0,2
2021-02-22 02,14.04,13.0,18.8,100,1016,1.59,305,0.0,0,2
2021-02-22 03,13.96,13.0,18.8,100,1016,1.59,305,0.0,0,2
2021-02-22 04,13.52,13.0,17.65,100,1016,1.59,292,0.0,0,2
2021-02-22 05,13.42,13.0,17.65,100,1016,1.59,292,0.0,0,2
2021-02-22 06,13.43,13.0,17.65,100,1016,1.5,250,0.0,1,2
2021-02-22 07,14.24,12.2,20.03,100,1017,1.0,240,0.0,1,2
2021-02-22 08,16.42,12.2,22.22,87,1014,1.0,250,0.0,1,2
2021-02-22 09,16.94,16.4,22.22,77,1014,3.1,250,0.0,1,0
2021-02-22 10,21.57,20.0,26.63,64,1014,2.6,250,0.0,1,0
2021-02-22 11,22.46,22.0,26.63,57,1017,4.1,250,0.0,1,3
2021-02-22 12,24.94,25.0,26.63,54,1016,3.6,250,0.0,1,3
2021-02-22 13,25.95,26.0,31.0,51,1015,4.1,250,0.0,1,3
2021-02-22 14,26.71,26.8,31.0,48,1014,4.1,290,0.0,1,3
2021-02-22 15,27.91,26.8,31.0,48,1013,3.1,230,0.0,1,0
2021-02-22 16,27.08,25.2,29.0,45,1013,3.6,270,0.0,1,0
2021-02-22 17,26.08,25.2,28.05,51,1013,3.1,250,0.0,1,0
2021-02-22 18,25.44,23.89,28.05,51,1009,2.1,250,0.0,1,0
2021-02-22 19,24.82,19.0,27.0,80,1009,1.0,250,0.0,0,2
2021-02-22 20,22.67,19.0,23.89,80,1008,1.0,250,0.0,0,2
2021-02-22 21,21.35,18.0,23.89,80,1008,1.0,250,0.0,0,2
2021-02-22 22,19.1,15.4,23.89,95,1008,1.92,250,0.0,0,2
2021-02-22 23,18.44,15.0,23.89,95,1008,1.92,250,0.0,0,2
2021-02-23 00,18.29,15.0,23.33,95,1008,1.92,250,0.0,0,2
2021-02-23 01,17.6,14.0,23.33,95,1008,1.83,292,0.0,0,2
2021-02-23 02,15.48,14.0,20.17,95,1013,1.83,292,0.0,0,2
2021-02-23 03,15.44,14.0,20.17,95,1013,1.83,292,0.0,0,2
2021-02-23 04,14.66,12.6,18.78,100,1013,1.1,260,0.0,0,2
2021-02-23 05,14.68,12.6,18.78,100,1013,1.1,260,0.0,0,2
2021-02-23 06,14.31,12.6,18.78,100,1013,1.1,260,0.0,0,2
2021-02-23 07,14.88,12.4,21.29,100,1014,0.91,249,0.0,1,2
2021-02-23 08,16.9,12.4,22.22,100,1011,0.91,249,0.0,1,2
2021-02-23 09,18.9,12.4,23.33,72,1011,0.91,249,0.0,1,0
2021-02-23 10,22.42,20.0,29.0,50,1011,2.1,240,0.0,1,0
2021-02-23 11,24.65,23.0,29.0,37,1015,2.1,230,0.0,1,0
2021-02-23 12,26.73,26.4,29.0,37,1014,2.6,250,0.0,1,0
2021-02-23 13,28.1,28.0,32.09,35,1012,3.6,210,0.0,1,0
2021-02-23 14,29.3,29.0,32.09,40,1012,3.6,250,0.0,1,0
2021-02-23 15,30.76,29.0,32.09,43,1011,2.1,290,0.0,1,0
2021-02-23 16,28.74,26.4,31.0,43,1011,3.6,250,0.0,1,0
2021-02-23 17,28.26,26.4,30.0,45,1011,3.1,250,0.0,1,0
2021-02-23 18,27.88,25.0,28.98,57,1007,1.0,240,0.0,1,0
2021-02-23 19,25.7,22.0,27.0,57,1007,1.0,240,0.0,1,0
2021-02-23 20,23.31,20.0,25.0,81,1006,1.33,273,0.0,0,2
2021-02-23 21,23.15,20.0,24.67,81,1007,1.33,273,0.0,0,2
2021-02-23 22,22.35,16.0,24.44,100,1007,1.36,249,0.0,0,2
2021-02-23 23,21.53,16.0,24.44,100,1007,1.36,249,0.0,0,2
2021-02-24 00,20.76,16.0,23.89,100,1007,1.36,249,0.0,0,2
2021-02-24 01,19.2,14.2,23.89,100,1006,1.53,243,0.0,0,2
2021-02-24 02,17.11,14.2,20.85,100,1011,1.53,243,0.0,0,2
2021-02-24 03,16.87,14.2,20.85,100,1011,1.53,243,0.0,0,2
2021-02-24 04,15.88,13.6,19.87,100,1010,1.22,286,0.0,0,2
2021-02-24 05,15.91,13.6,19.87,100,1010,1.22,286,0.0,0,2
2021-02-24 06,14.63,13.0,19.87,100,1011,1.22,286,0.0,0,6
2021-02-24 07,15.51,13.0,22.24,100,1012,0.52,241,0.0,1,6
2021-02-24 08,18.41,14.0,23.33,100,1009,0.52,241,0.0,1,2
2021-02-24 09,20.01,14.0,23.89,77,1009,1.5,280,0.0,1,2
